course_name,comment_text,grade_score,course_rating,sentiment_label
Media Studies,I found the materials a bit confusing and poorly organized.,68.5,3,-1
Media Studies,"Hard to follow, needs better structure.",93.5,1,-1
Media Studies,"Neutral feeling, nothing special.",64.5,5,0
Media Studies,A good mix of lectures and assignments.,91,1,-1
Media Studies,Loved the depth and historical insights!,96,5,1
Media Studies,Excellent content but too fast-paced.,85.5,5,1
Media Studies,The quizzes were unclear and frustrating.,32.5,5,-1
Media Studies,"Neutral feeling, nothing special.",59.5,2,0
Media Studies,"Brilliant explanations, very engaging!",52.5,4,1
Media Studies,I found the materials a bit confusing and poorly organized.,87.5,4,-1
Media Studies,"Neutral feeling, nothing special.",74,5,0
Media Studies,"Too theoretical, lacked real-world examples.",76,3,-1
Media Studies,A good mix of lectures and assignments.,74.5,1,-1
Media Studies,"Too theoretical, lacked real-world examples.",14.5,2,-1
Media Studies,"Neutral feeling, nothing special.",42,2,0
Media Studies,"Brilliant explanations, very engaging!",42,1,1
Media Studies,I found the materials a bit confusing and poorly organized.,58,4,-1
Media Studies,"Neutral feeling, nothing special.",100,3,0
Media Studies,The course is very informative and the instructor is great.,9.5,1,1
Media Studies,The course is very informative and the instructor is great.,69.5,2,1
Media Studies,"Brilliant explanations, very engaging!",37.5,4,1
Media Studies,"Hard to follow, needs better structure.",92,2,-1
Media Studies,"Neutral feeling, nothing special.",47.5,1,0
Media Studies,A good mix of lectures and assignments.,66,4,-1
Media Studies,A good mix of lectures and assignments.,54,3,-1
Media Studies,Excellent content but too fast-paced.,43,1,1
Media Studies,Loved the depth and historical insights!,78.5,1,1
Media Studies,"Too theoretical, lacked real-world examples.",71,2,-1
Media Studies,Excellent content but too fast-paced.,71.5,3,1
Media Studies,"Brilliant explanations, very engaging!",47.5,3,1
Media Studies,"Too theoretical, lacked real-world examples.",87,2,-1
Media Studies,The course is very informative and the instructor is great.,23,2,1
Media Studies,Loved the depth and historical insights!,65.5,4,1
Media Studies,"Too theoretical, lacked real-world examples.",52.5,5,-1
Media Studies,Excellent content but too fast-paced.,47,5,1
Media Studies,A good mix of lectures and assignments.,84,1,-1
Media Studies,I found the materials a bit confusing and poorly organized.,55.5,3,-1
Media Studies,The course is very informative and the instructor is great.,36.5,5,1
Media Studies,"Brilliant explanations, very engaging!",69.5,4,1
Media Studies,"Hard to follow, needs better structure.",8.5,3,-1
Media Studies,The quizzes were unclear and frustrating.,64,5,-1
Media Studies,The quizzes were unclear and frustrating.,47.5,5,-1
Media Studies,The course is very informative and the instructor is great.,19.5,3,1
Media Studies,A good mix of lectures and assignments.,16.5,4,-1
Media Studies,"Neutral feeling, nothing special.",9,4,0
Media Studies,Loved the depth and historical insights!,77.5,4,1
Media Studies,"Neutral feeling, nothing special.",39.5,5,0
Media Studies,Excellent content but too fast-paced.,86,4,1
Media Studies,"Brilliant explanations, very engaging!",18.5,1,1
Media Studies,The course is very informative and the instructor is great.,83.5,4,1
Media Studies,Loved the depth and historical insights!,25,3,1
Media Studies,"Neutral feeling, nothing special.",48.5,4,0
Media Studies,"Too theoretical, lacked real-world examples.",73,3,-1
Media Studies,"Too theoretical, lacked real-world examples.",15.5,1,-1
Media Studies,"Too theoretical, lacked real-world examples.",38.5,2,-1
Media Studies,"Brilliant explanations, very engaging!",38.5,4,1
Media Studies,The course is very informative and the instructor is great.,54,4,1
Media Studies,The course is very informative and the instructor is great.,48,2,1
Media Studies,"Brilliant explanations, very engaging!",56.5,2,1
Media Studies,"Neutral feeling, nothing special.",19,3,0
Media Studies,"Brilliant explanations, very engaging!",83.5,5,1
Media Studies,"Brilliant explanations, very engaging!",88.5,5,1
Media Studies,"Hard to follow, needs better structure.",50,3,-1
Media Studies,Excellent content but too fast-paced.,0.5,3,1
Media Studies,The quizzes were unclear and frustrating.,85.5,3,-1
Media Studies,"Too theoretical, lacked real-world examples.",46.5,4,-1
Media Studies,Excellent content but too fast-paced.,93.5,2,1
Media Studies,The course is very informative and the instructor is great.,59,1,1
Media Studies,The quizzes were unclear and frustrating.,32,2,-1
Media Studies,"Brilliant explanations, very engaging!",93,2,1
Media Studies,Loved the depth and historical insights!,90,1,1
Media Studies,"Too theoretical, lacked real-world examples.",51,1,-1
Media Studies,Loved the depth and historical insights!,46.5,4,1
Media Studies,A good mix of lectures and assignments.,30,1,-1
Media Studies,I found the materials a bit confusing and poorly organized.,45,5,-1
Media Studies,The quizzes were unclear and frustrating.,33.5,4,-1
Media Studies,"Brilliant explanations, very engaging!",59,2,1
Media Studies,Excellent content but too fast-paced.,75.5,1,1
Media Studies,Excellent content but too fast-paced.,3.5,2,1
Media Studies,The course is very informative and the instructor is great.,56.5,3,1
Media Studies,I found the materials a bit confusing and poorly organized.,83,4,-1
Media Studies,"Brilliant explanations, very engaging!",15,1,1
Media Studies,"Hard to follow, needs better structure.",45.5,2,-1
Media Studies,Loved the depth and historical insights!,43,3,1
Media Studies,Excellent content but too fast-paced.,20.5,4,1
Media Studies,I found the materials a bit confusing and poorly organized.,50.5,5,-1
Media Studies,The course is very informative and the instructor is great.,35,3,1
Media Studies,Excellent content but too fast-paced.,44.5,3,1
Media Studies,The quizzes were unclear and frustrating.,17,4,-1
Media Studies,"Neutral feeling, nothing special.",86,3,0
Media Studies,The quizzes were unclear and frustrating.,17.5,4,-1
Media Studies,"Hard to follow, needs better structure.",48,5,-1
Media Studies,Excellent content but too fast-paced.,31,3,1
Media Studies,"Hard to follow, needs better structure.",54,2,-1
Media Studies,A good mix of lectures and assignments.,94.5,5,-1
Media Studies,"Too theoretical, lacked real-world examples.",64.5,5,-1
Media Studies,"Too theoretical, lacked real-world examples.",100,4,-1
Media Studies,I found the materials a bit confusing and poorly organized.,40,3,-1
Media Studies,"Hard to follow, needs better structure.",53,5,-1
Media Studies,"Too theoretical, lacked real-world examples.",78,3,-1
Media Studies,"Hard to follow, needs better structure.",56,3,-1
Media Studies,"Too theoretical, lacked real-world examples.",97,2,-1
Media Studies,"Hard to follow, needs better structure.",6.5,3,-1
Media Studies,"Hard to follow, needs better structure.",76.5,1,-1
Media Studies,"Neutral feeling, nothing special.",6,3,0
Media Studies,I found the materials a bit confusing and poorly organized.,10.5,3,-1
Media Studies,Excellent content but too fast-paced.,35,2,1
Media Studies,Loved the depth and historical insights!,61,3,1
Media Studies,The quizzes were unclear and frustrating.,62,2,-1
Media Studies,The course is very informative and the instructor is great.,3,4,1
Media Studies,"Hard to follow, needs better structure.",5,4,-1
Media Studies,A good mix of lectures and assignments.,88,4,-1
Media Studies,The quizzes were unclear and frustrating.,80,3,-1
Media Studies,Excellent content but too fast-paced.,59,1,1
Media Studies,"Hard to follow, needs better structure.",78,1,-1
Media Studies,I found the materials a bit confusing and poorly organized.,91,2,-1
Media Studies,"Neutral feeling, nothing special.",72,1,0
Media Studies,Excellent content but too fast-paced.,61.5,2,1
Media Studies,"Hard to follow, needs better structure.",6.5,2,-1
Media Studies,"Too theoretical, lacked real-world examples.",56,4,-1
Media Studies,"Neutral feeling, nothing special.",52,1,0
Media Studies,"Brilliant explanations, very engaging!",52.5,1,1
Media Studies,"Neutral feeling, nothing special.",17,4,0
Media Studies,The quizzes were unclear and frustrating.,2,2,-1
Media Studies,Loved the depth and historical insights!,45.5,5,1
Media Studies,"Too theoretical, lacked real-world examples.",86.5,4,-1
Media Studies,"Hard to follow, needs better structure.",15,4,-1
Media Studies,I found the materials a bit confusing and poorly organized.,71.5,1,-1
Media Studies,"Brilliant explanations, very engaging!",4,3,1
Media Studies,"Too theoretical, lacked real-world examples.",36,4,-1
Media Studies,Loved the depth and historical insights!,69,2,1
Media Studies,Loved the depth and historical insights!,9,5,1
Media Studies,The course is very informative and the instructor is great.,10.5,1,1
Media Studies,A good mix of lectures and assignments.,98,2,-1
Media Studies,"Too theoretical, lacked real-world examples.",84.5,1,-1
Media Studies,The quizzes were unclear and frustrating.,68,3,-1
Media Studies,Excellent content but too fast-paced.,7,3,1
Media Studies,"Neutral feeling, nothing special.",88.5,4,0
Media Studies,"Too theoretical, lacked real-world examples.",37,4,-1
Media Studies,The quizzes were unclear and frustrating.,9,2,-1
Media Studies,Loved the depth and historical insights!,46.5,2,1
Media Studies,"Hard to follow, needs better structure.",71.5,4,-1
Media Studies,The course is very informative and the instructor is great.,41,4,1
Media Studies,I found the materials a bit confusing and poorly organized.,40.5,4,-1
Media Studies,Loved the depth and historical insights!,91,4,1
Media Studies,Excellent content but too fast-paced.,87,1,1
Media Studies,"Too theoretical, lacked real-world examples.",81,1,-1
Media Studies,"Brilliant explanations, very engaging!",19,3,1
Media Studies,Excellent content but too fast-paced.,69.5,4,1
Media Studies,The quizzes were unclear and frustrating.,75.5,4,-1
Media Studies,Excellent content but too fast-paced.,10.5,5,1
Media Studies,"Neutral feeling, nothing special.",31.5,1,0
Media Studies,The course is very informative and the instructor is great.,29,5,1
Media Studies,"Hard to follow, needs better structure.",81,3,-1
Media Studies,"Hard to follow, needs better structure.",25.5,4,-1
Media Studies,The course is very informative and the instructor is great.,31.5,2,1
Media Studies,"Too theoretical, lacked real-world examples.",90.5,5,-1
Media Studies,The quizzes were unclear and frustrating.,87.5,1,-1
Media Studies,"Too theoretical, lacked real-world examples.",48,5,-1
Media Studies,"Brilliant explanations, very engaging!",7,4,1
Media Studies,"Neutral feeling, nothing special.",45.5,3,0
Media Studies,The quizzes were unclear and frustrating.,14.5,2,-1
Media Studies,A good mix of lectures and assignments.,16.5,2,-1
Media Studies,"Hard to follow, needs better structure.",2.5,4,-1
Media Studies,A good mix of lectures and assignments.,16.5,3,-1
Media Studies,"Hard to follow, needs better structure.",70,1,-1
Media Studies,A good mix of lectures and assignments.,5.5,4,-1
Media Studies,The course is very informative and the instructor is great.,100,4,1
Media Studies,"Too theoretical, lacked real-world examples.",20,5,-1
Media Studies,Loved the depth and historical insights!,56.5,5,1
Media Studies,"Too theoretical, lacked real-world examples.",22,4,-1
Media Studies,The course is very informative and the instructor is great.,87,4,1
Media Studies,The course is very informative and the instructor is great.,52,5,1
Media Studies,I found the materials a bit confusing and poorly organized.,53.5,3,-1
Media Studies,"Neutral feeling, nothing special.",88,4,0
Media Studies,A good mix of lectures and assignments.,1,1,-1
Philosophy,"Brilliant explanations, very engaging!",43.5,4,1
Philosophy,The quizzes were unclear and frustrating.,79,1,-1
Philosophy,"Neutral feeling, nothing special.",30,1,0
Philosophy,I found the materials a bit confusing and poorly organized.,92,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",24,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",70.5,2,-1
Philosophy,Excellent content but too fast-paced.,9.5,5,1
Philosophy,"Neutral feeling, nothing special.",15,3,0
Philosophy,Excellent content but too fast-paced.,60.5,5,1
Philosophy,"Too theoretical, lacked real-world examples.",77.5,3,-1
Philosophy,Loved the depth and historical insights!,9,3,1
Philosophy,A good mix of lectures and assignments.,35,1,-1
Philosophy,The quizzes were unclear and frustrating.,6,1,-1
Philosophy,"Hard to follow, needs better structure.",58.5,4,-1
Philosophy,"Brilliant explanations, very engaging!",45,3,1
Philosophy,I found the materials a bit confusing and poorly organized.,69.5,4,-1
Philosophy,A good mix of lectures and assignments.,29,3,-1
Philosophy,"Neutral feeling, nothing special.",88.5,1,0
Philosophy,The quizzes were unclear and frustrating.,38,5,-1
Philosophy,"Brilliant explanations, very engaging!",36.5,4,1
Philosophy,I found the materials a bit confusing and poorly organized.,8.5,1,-1
Philosophy,Excellent content but too fast-paced.,42,1,1
Philosophy,"Neutral feeling, nothing special.",89.5,5,0
Philosophy,The course is very informative and the instructor is great.,73.5,3,1
Philosophy,The quizzes were unclear and frustrating.,2.5,1,-1
Philosophy,"Hard to follow, needs better structure.",95.5,5,-1
Philosophy,"Brilliant explanations, very engaging!",5.5,4,1
Philosophy,Excellent content but too fast-paced.,48,1,1
Philosophy,"Hard to follow, needs better structure.",81,2,-1
Philosophy,"Brilliant explanations, very engaging!",76,2,1
Philosophy,"Hard to follow, needs better structure.",41.5,3,-1
Philosophy,Loved the depth and historical insights!,65,5,1
Philosophy,A good mix of lectures and assignments.,40.5,5,-1
Philosophy,A good mix of lectures and assignments.,50.5,4,-1
Philosophy,"Brilliant explanations, very engaging!",48.5,2,1
Philosophy,I found the materials a bit confusing and poorly organized.,63.5,4,-1
Philosophy,"Hard to follow, needs better structure.",52.5,3,-1
Philosophy,Loved the depth and historical insights!,52,1,1
Philosophy,A good mix of lectures and assignments.,31,1,-1
Philosophy,"Neutral feeling, nothing special.",48,3,0
Philosophy,Excellent content but too fast-paced.,27,5,1
Philosophy,Loved the depth and historical insights!,44,5,1
Philosophy,The course is very informative and the instructor is great.,45.5,5,1
Philosophy,A good mix of lectures and assignments.,71,3,-1
Philosophy,Loved the depth and historical insights!,33.5,4,1
Philosophy,"Neutral feeling, nothing special.",89.5,2,0
Philosophy,The course is very informative and the instructor is great.,74.5,3,1
Philosophy,"Brilliant explanations, very engaging!",32.5,4,1
Philosophy,A good mix of lectures and assignments.,9,3,-1
Philosophy,I found the materials a bit confusing and poorly organized.,20.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,14.5,1,-1
Philosophy,"Neutral feeling, nothing special.",6.5,4,0
Philosophy,I found the materials a bit confusing and poorly organized.,81.5,5,-1
Philosophy,I found the materials a bit confusing and poorly organized.,41,1,-1
Philosophy,I found the materials a bit confusing and poorly organized.,89.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,48,5,-1
Philosophy,The quizzes were unclear and frustrating.,26.5,2,-1
Philosophy,"Neutral feeling, nothing special.",40.5,4,0
Philosophy,A good mix of lectures and assignments.,31,3,-1
Philosophy,A good mix of lectures and assignments.,61,5,-1
Philosophy,The course is very informative and the instructor is great.,53,5,1
Philosophy,"Neutral feeling, nothing special.",24,4,0
Philosophy,The quizzes were unclear and frustrating.,26,5,-1
Philosophy,"Neutral feeling, nothing special.",4,4,0
Philosophy,"Brilliant explanations, very engaging!",22,4,1
Philosophy,Excellent content but too fast-paced.,92,1,1
Philosophy,The quizzes were unclear and frustrating.,80.5,3,-1
Philosophy,A good mix of lectures and assignments.,16,3,-1
Philosophy,"Brilliant explanations, very engaging!",72,1,1
Philosophy,"Too theoretical, lacked real-world examples.",38.5,2,-1
Philosophy,Excellent content but too fast-paced.,33,5,1
Philosophy,The quizzes were unclear and frustrating.,96.5,4,-1
Philosophy,"Hard to follow, needs better structure.",90.5,5,-1
Philosophy,Excellent content but too fast-paced.,86.5,5,1
Philosophy,Excellent content but too fast-paced.,88.5,2,1
Philosophy,A good mix of lectures and assignments.,77.5,3,-1
Philosophy,"Too theoretical, lacked real-world examples.",50.5,5,-1
Philosophy,Loved the depth and historical insights!,84.5,2,1
Philosophy,"Neutral feeling, nothing special.",53,1,0
Philosophy,"Brilliant explanations, very engaging!",100,2,1
Philosophy,Excellent content but too fast-paced.,74.5,3,1
Philosophy,"Hard to follow, needs better structure.",54,5,-1
Philosophy,"Too theoretical, lacked real-world examples.",18,3,-1
Philosophy,Excellent content but too fast-paced.,35.5,3,1
Philosophy,I found the materials a bit confusing and poorly organized.,62,3,-1
Philosophy,Excellent content but too fast-paced.,0,2,1
Philosophy,The course is very informative and the instructor is great.,0.5,5,1
Philosophy,"Hard to follow, needs better structure.",66,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",39,5,-1
Philosophy,A good mix of lectures and assignments.,61,2,-1
Philosophy,Loved the depth and historical insights!,92,2,1
Philosophy,Excellent content but too fast-paced.,1.5,2,1
Philosophy,The quizzes were unclear and frustrating.,42.5,4,-1
Philosophy,I found the materials a bit confusing and poorly organized.,44.5,2,-1
Philosophy,Excellent content but too fast-paced.,88.5,3,1
Philosophy,Excellent content but too fast-paced.,27,3,1
Philosophy,"Brilliant explanations, very engaging!",6.5,3,1
Philosophy,"Hard to follow, needs better structure.",59.5,1,-1
Philosophy,"Brilliant explanations, very engaging!",3,4,1
Philosophy,A good mix of lectures and assignments.,83.5,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",54,4,-1
Philosophy,A good mix of lectures and assignments.,50,2,-1
Philosophy,"Brilliant explanations, very engaging!",89,5,1
Philosophy,"Neutral feeling, nothing special.",68.5,3,0
Philosophy,Loved the depth and historical insights!,95.5,3,1
Philosophy,The course is very informative and the instructor is great.,7,3,1
Philosophy,Excellent content but too fast-paced.,6.5,5,1
Philosophy,The quizzes were unclear and frustrating.,64,4,-1
Philosophy,The course is very informative and the instructor is great.,36,1,1
Philosophy,The quizzes were unclear and frustrating.,76.5,3,-1
Philosophy,Loved the depth and historical insights!,71.5,3,1
Philosophy,Loved the depth and historical insights!,66,1,1
Philosophy,The course is very informative and the instructor is great.,68.5,5,1
Philosophy,"Hard to follow, needs better structure.",93.5,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",97.5,1,-1
Philosophy,"Brilliant explanations, very engaging!",8.5,2,1
Philosophy,"Too theoretical, lacked real-world examples.",17,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",85.5,3,-1
Philosophy,I found the materials a bit confusing and poorly organized.,86.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,81,3,-1
Philosophy,The quizzes were unclear and frustrating.,71,2,-1
Philosophy,"Neutral feeling, nothing special.",63.5,3,0
Philosophy,Excellent content but too fast-paced.,44,2,1
Philosophy,The quizzes were unclear and frustrating.,13.5,1,-1
Philosophy,"Neutral feeling, nothing special.",27,2,0
Philosophy,The course is very informative and the instructor is great.,45,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,23,5,-1
Philosophy,The quizzes were unclear and frustrating.,85.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,17.5,1,-1
Philosophy,Loved the depth and historical insights!,68.5,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,67.5,1,-1
Philosophy,Excellent content but too fast-paced.,76.5,1,1
Philosophy,Loved the depth and historical insights!,89.5,4,1
Philosophy,The course is very informative and the instructor is great.,60,5,1
Philosophy,"Too theoretical, lacked real-world examples.",50.5,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",50.5,2,-1
Philosophy,"Hard to follow, needs better structure.",69,3,-1
Philosophy,I found the materials a bit confusing and poorly organized.,31.5,3,-1
Philosophy,Loved the depth and historical insights!,15.5,5,1
Philosophy,"Neutral feeling, nothing special.",47.5,2,0
Philosophy,The quizzes were unclear and frustrating.,17,3,-1
Philosophy,The course is very informative and the instructor is great.,10,3,1
Philosophy,"Hard to follow, needs better structure.",85,2,-1
Philosophy,The course is very informative and the instructor is great.,93.5,5,1
Philosophy,"Hard to follow, needs better structure.",79,5,-1
Philosophy,"Neutral feeling, nothing special.",31.5,3,0
Philosophy,The course is very informative and the instructor is great.,45,3,1
Philosophy,The course is very informative and the instructor is great.,84.5,3,1
Philosophy,I found the materials a bit confusing and poorly organized.,34.5,1,-1
Philosophy,I found the materials a bit confusing and poorly organized.,37,3,-1
Philosophy,"Too theoretical, lacked real-world examples.",3.5,4,-1
Philosophy,A good mix of lectures and assignments.,40,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",74,3,-1
Philosophy,A good mix of lectures and assignments.,65,3,-1
Philosophy,Loved the depth and historical insights!,6,2,1
Philosophy,The course is very informative and the instructor is great.,98.5,2,1
Philosophy,The course is very informative and the instructor is great.,67,2,1
Philosophy,"Brilliant explanations, very engaging!",69.5,5,1
Philosophy,"Too theoretical, lacked real-world examples.",54,4,-1
Philosophy,"Neutral feeling, nothing special.",15.5,4,0
Philosophy,"Neutral feeling, nothing special.",56,2,0
Philosophy,The quizzes were unclear and frustrating.,98.5,4,-1
Philosophy,"Brilliant explanations, very engaging!",45.5,3,1
Philosophy,A good mix of lectures and assignments.,23,3,-1
Philosophy,I found the materials a bit confusing and poorly organized.,94.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,8,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",13,3,-1
Philosophy,The quizzes were unclear and frustrating.,59.5,2,-1
Philosophy,The course is very informative and the instructor is great.,17,5,1
Philosophy,A good mix of lectures and assignments.,85,1,-1
Philosophy,"Brilliant explanations, very engaging!",66.5,5,1
Philosophy,I found the materials a bit confusing and poorly organized.,48,2,-1
Philosophy,The course is very informative and the instructor is great.,64.5,2,1
Philosophy,Loved the depth and historical insights!,35.5,3,1
Philosophy,Loved the depth and historical insights!,88,3,1
Philosophy,"Too theoretical, lacked real-world examples.",46.5,4,-1
Philosophy,I found the materials a bit confusing and poorly organized.,70.5,5,-1
Philosophy,The quizzes were unclear and frustrating.,97.5,2,-1
Philosophy,The quizzes were unclear and frustrating.,64.5,4,-1
Philosophy,The course is very informative and the instructor is great.,92.5,5,1
Philosophy,Loved the depth and historical insights!,33.5,3,1
Philosophy,The course is very informative and the instructor is great.,0.5,1,1
Philosophy,"Neutral feeling, nothing special.",10,4,0
Philosophy,Excellent content but too fast-paced.,31.5,5,1
Philosophy,"Too theoretical, lacked real-world examples.",39,2,-1
Philosophy,Excellent content but too fast-paced.,5,5,1
Philosophy,"Hard to follow, needs better structure.",52.5,1,-1
Philosophy,I found the materials a bit confusing and poorly organized.,71,4,-1
Philosophy,Loved the depth and historical insights!,84.5,5,1
Philosophy,Loved the depth and historical insights!,32.5,2,1
Philosophy,"Brilliant explanations, very engaging!",12,3,1
Philosophy,Loved the depth and historical insights!,45.5,2,1
Philosophy,"Hard to follow, needs better structure.",39.5,5,-1
Philosophy,Loved the depth and historical insights!,25,3,1
Philosophy,"Hard to follow, needs better structure.",67,1,-1
Philosophy,"Brilliant explanations, very engaging!",88.5,1,1
Philosophy,The course is very informative and the instructor is great.,22.5,3,1
Philosophy,Excellent content but too fast-paced.,4,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,36.5,3,-1
Philosophy,Loved the depth and historical insights!,78.5,5,1
Philosophy,"Hard to follow, needs better structure.",81,3,-1
Philosophy,"Hard to follow, needs better structure.",30.5,3,-1
Philosophy,Loved the depth and historical insights!,29,4,1
Philosophy,"Neutral feeling, nothing special.",28.5,1,0
Philosophy,Loved the depth and historical insights!,46.5,4,1
Philosophy,A good mix of lectures and assignments.,24.5,5,-1
Philosophy,Loved the depth and historical insights!,8.5,5,1
Philosophy,The course is very informative and the instructor is great.,86,5,1
Philosophy,"Hard to follow, needs better structure.",32,4,-1
Philosophy,Loved the depth and historical insights!,42,2,1
Philosophy,Loved the depth and historical insights!,70.5,1,1
Philosophy,A good mix of lectures and assignments.,71.5,2,-1
Philosophy,The quizzes were unclear and frustrating.,50,2,-1
Philosophy,"Neutral feeling, nothing special.",88,4,0
Philosophy,"Too theoretical, lacked real-world examples.",23,2,-1
Philosophy,Loved the depth and historical insights!,98,5,1
Philosophy,"Neutral feeling, nothing special.",62,1,0
Philosophy,A good mix of lectures and assignments.,98.5,5,-1
Philosophy,I found the materials a bit confusing and poorly organized.,12.5,2,-1
Philosophy,A good mix of lectures and assignments.,52,5,-1
Philosophy,The quizzes were unclear and frustrating.,17.5,2,-1
Philosophy,"Neutral feeling, nothing special.",80,3,0
Philosophy,The course is very informative and the instructor is great.,25.5,5,1
Philosophy,"Neutral feeling, nothing special.",100,1,0
Philosophy,A good mix of lectures and assignments.,67.5,5,-1
Philosophy,I found the materials a bit confusing and poorly organized.,42,3,-1
Philosophy,Loved the depth and historical insights!,30.5,5,1
Philosophy,Excellent content but too fast-paced.,53.5,2,1
Philosophy,I found the materials a bit confusing and poorly organized.,12,5,-1
Philosophy,Loved the depth and historical insights!,19,1,1
Philosophy,"Neutral feeling, nothing special.",39.5,1,0
Philosophy,"Too theoretical, lacked real-world examples.",35,5,-1
Philosophy,The course is very informative and the instructor is great.,52.5,1,1
Philosophy,"Too theoretical, lacked real-world examples.",94,5,-1
Philosophy,I found the materials a bit confusing and poorly organized.,18.5,5,-1
Philosophy,"Hard to follow, needs better structure.",39,5,-1
Philosophy,The course is very informative and the instructor is great.,5.5,4,1
Philosophy,Loved the depth and historical insights!,24,4,1
Philosophy,The quizzes were unclear and frustrating.,99.5,3,-1
Philosophy,"Too theoretical, lacked real-world examples.",61.5,4,-1
Philosophy,The course is very informative and the instructor is great.,74,3,1
Philosophy,Loved the depth and historical insights!,65,2,1
Philosophy,"Hard to follow, needs better structure.",43,2,-1
Philosophy,A good mix of lectures and assignments.,65.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,9,1,-1
Philosophy,A good mix of lectures and assignments.,20,1,-1
Philosophy,"Neutral feeling, nothing special.",77,5,0
Philosophy,I found the materials a bit confusing and poorly organized.,44,2,-1
Philosophy,A good mix of lectures and assignments.,28,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",46,4,-1
Philosophy,Excellent content but too fast-paced.,4,5,1
Philosophy,"Hard to follow, needs better structure.",91,5,-1
Philosophy,The quizzes were unclear and frustrating.,19,2,-1
Philosophy,The quizzes were unclear and frustrating.,53.5,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",15.5,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",65.5,5,-1
Philosophy,"Hard to follow, needs better structure.",90,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",74.5,5,-1
Philosophy,"Brilliant explanations, very engaging!",66,4,1
Philosophy,The course is very informative and the instructor is great.,31,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,18,1,-1
Philosophy,Loved the depth and historical insights!,93.5,4,1
Philosophy,The quizzes were unclear and frustrating.,39.5,1,-1
Philosophy,Loved the depth and historical insights!,40.5,3,1
Philosophy,Loved the depth and historical insights!,21.5,1,1
Philosophy,"Hard to follow, needs better structure.",38,1,-1
Philosophy,"Brilliant explanations, very engaging!",94.5,5,1
Philosophy,I found the materials a bit confusing and poorly organized.,86.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,79.5,4,-1
Philosophy,"Neutral feeling, nothing special.",48,5,0
Philosophy,"Neutral feeling, nothing special.",8.5,1,0
Philosophy,The course is very informative and the instructor is great.,62,5,1
Philosophy,"Brilliant explanations, very engaging!",19,1,1
Philosophy,Loved the depth and historical insights!,44,1,1
Philosophy,Loved the depth and historical insights!,46,2,1
Philosophy,The quizzes were unclear and frustrating.,42.5,2,-1
Philosophy,Excellent content but too fast-paced.,60,3,1
Philosophy,"Hard to follow, needs better structure.",40,3,-1
Philosophy,"Neutral feeling, nothing special.",49,3,0
Philosophy,Excellent content but too fast-paced.,96,1,1
Philosophy,A good mix of lectures and assignments.,33,4,-1
Philosophy,Loved the depth and historical insights!,50.5,1,1
Philosophy,The quizzes were unclear and frustrating.,51.5,1,-1
Philosophy,"Hard to follow, needs better structure.",68.5,2,-1
Philosophy,A good mix of lectures and assignments.,58,2,-1
Philosophy,I found the materials a bit confusing and poorly organized.,93,4,-1
Philosophy,Excellent content but too fast-paced.,2,5,1
Philosophy,"Brilliant explanations, very engaging!",39,2,1
Philosophy,"Hard to follow, needs better structure.",97,3,-1
Philosophy,"Brilliant explanations, very engaging!",91,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,11.5,3,-1
Philosophy,The quizzes were unclear and frustrating.,58,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",23.5,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",35,3,-1
Philosophy,"Hard to follow, needs better structure.",25.5,1,-1
Philosophy,I found the materials a bit confusing and poorly organized.,56.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,15,5,-1
Philosophy,"Brilliant explanations, very engaging!",78.5,5,1
Philosophy,The course is very informative and the instructor is great.,78,3,1
Philosophy,The quizzes were unclear and frustrating.,64.5,3,-1
Philosophy,I found the materials a bit confusing and poorly organized.,16,5,-1
Philosophy,"Brilliant explanations, very engaging!",22.5,5,1
Philosophy,The course is very informative and the instructor is great.,36.5,5,1
Philosophy,Excellent content but too fast-paced.,27,5,1
Philosophy,"Neutral feeling, nothing special.",48.5,2,0
