course_name,comment_text,grade_score,course_rating,sentiment_label
Teamwork Skills,"Hard to follow, needs better structure.",74.49,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,53.82,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,58.66,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",85.8,3,0
Teamwork Skills,"Neutral feeling, nothing special.",90.04,5,0
Teamwork Skills,The quizzes were unclear and frustrating.,77.83,1,-1
Teamwork Skills,"Neutral feeling, nothing special.",85.38,2,0
Teamwork Skills,The quizzes were unclear and frustrating.,41.49,5,-1
Teamwork Skills,"Hard to follow, needs better structure.",90.28,4,-1
Teamwork Skills,"Neutral feeling, nothing special.",83.48,2,0
Teamwork Skills,Excellent content but too fast-paced.,69.08,4,1
Teamwork Skills,A good mix of lectures and assignments.,72.89,4,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",92.56,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,93.91,3,-1
Teamwork Skills,The course is very informative and the instructor is great.,77.78,4,1
Teamwork Skills,"Hard to follow, needs better structure.",46.95,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,87.95,3,-1
Teamwork Skills,Loved the depth and historical insights!,64.97,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",81.3,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",41.92,1,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,69.33,3,-1
Teamwork Skills,Loved the depth and historical insights!,45.91,1,1
Teamwork Skills,Loved the depth and historical insights!,60.54,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,84.28,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",96.38,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,54.11,2,-1
Teamwork Skills,Excellent content but too fast-paced.,55.8,4,1
Teamwork Skills,"Brilliant explanations, very engaging!",40.16,5,1
Teamwork Skills,"Neutral feeling, nothing special.",80.2,3,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,80.9,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",60.73,5,-1
Teamwork Skills,Loved the depth and historical insights!,47.82,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,54.91,1,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",52.9,1,-1
Teamwork Skills,Excellent content but too fast-paced.,84.18,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,79.94,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,79.32,5,-1
Teamwork Skills,A good mix of lectures and assignments.,51.53,4,-1
Teamwork Skills,Excellent content but too fast-paced.,64.97,1,1
Teamwork Skills,A good mix of lectures and assignments.,46.48,1,-1
Teamwork Skills,Excellent content but too fast-paced.,74.9,4,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,74.25,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,79.32,3,1
Teamwork Skills,Excellent content but too fast-paced.,65.2,2,1
Teamwork Skills,Loved the depth and historical insights!,82.62,2,1
Teamwork Skills,"Hard to follow, needs better structure.",76.23,5,-1
Teamwork Skills,Excellent content but too fast-paced.,52.65,1,1
Teamwork Skills,A good mix of lectures and assignments.,95.58,1,-1
Teamwork Skills,A good mix of lectures and assignments.,68.09,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",45.96,5,1
Teamwork Skills,"Hard to follow, needs better structure.",48.08,3,-1
Teamwork Skills,A good mix of lectures and assignments.,53.75,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",61.92,4,-1
Teamwork Skills,Loved the depth and historical insights!,63.28,3,1
Teamwork Skills,A good mix of lectures and assignments.,62.98,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,97.11,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",94.27,3,1
Teamwork Skills,A good mix of lectures and assignments.,90.23,5,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",75.01,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,51.41,3,1
Teamwork Skills,The course is very informative and the instructor is great.,75.12,5,1
Teamwork Skills,"Neutral feeling, nothing special.",90.46,1,0
Teamwork Skills,The course is very informative and the instructor is great.,44.27,2,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",40.13,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,50.42,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",54.02,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,46.45,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,95.43,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,99.94,2,1
Teamwork Skills,Excellent content but too fast-paced.,85.67,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,51.2,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,95.77,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",43.54,4,1
Teamwork Skills,"Neutral feeling, nothing special.",58.86,5,0
Teamwork Skills,Excellent content but too fast-paced.,85.28,3,1
Teamwork Skills,Excellent content but too fast-paced.,73.55,1,1
Teamwork Skills,A good mix of lectures and assignments.,95.5,1,-1
Teamwork Skills,Excellent content but too fast-paced.,93.17,5,1
Teamwork Skills,A good mix of lectures and assignments.,57.93,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",40.16,4,0
Teamwork Skills,The course is very informative and the instructor is great.,68.96,2,1
Teamwork Skills,"Neutral feeling, nothing special.",89.3,3,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,75.77,1,-1
Teamwork Skills,A good mix of lectures and assignments.,97.7,2,-1
Teamwork Skills,Excellent content but too fast-paced.,74.82,4,1
Teamwork Skills,A good mix of lectures and assignments.,55.13,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,62.72,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,76.4,3,-1
Teamwork Skills,A good mix of lectures and assignments.,61.49,4,-1
Teamwork Skills,Loved the depth and historical insights!,81.7,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,89.38,1,-1
Teamwork Skills,Loved the depth and historical insights!,78.82,1,1
Teamwork Skills,Excellent content but too fast-paced.,57.32,1,1
Teamwork Skills,"Hard to follow, needs better structure.",41.43,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,71.94,5,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,92.82,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,51.41,4,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,98.08,3,-1
Teamwork Skills,Excellent content but too fast-paced.,55.73,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,72.17,2,-1
Teamwork Skills,A good mix of lectures and assignments.,57.09,5,-1
Teamwork Skills,The quizzes were unclear and frustrating.,68.31,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",87.97,5,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,87.12,4,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",51.17,4,-1
Teamwork Skills,The course is very informative and the instructor is great.,52.52,2,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",45.41,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,68.82,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,65.11,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",69.12,1,-1
Teamwork Skills,A good mix of lectures and assignments.,80.74,2,-1
Teamwork Skills,Loved the depth and historical insights!,87.36,5,1
Teamwork Skills,"Brilliant explanations, very engaging!",75.49,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,81.61,4,-1
Teamwork Skills,The course is very informative and the instructor is great.,85.59,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",65.78,1,1
Teamwork Skills,"Neutral feeling, nothing special.",46.58,3,0
Teamwork Skills,Loved the depth and historical insights!,70.21,2,1
Teamwork Skills,The course is very informative and the instructor is great.,99.77,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",55.31,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,67.37,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,90.16,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",79.94,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,42.95,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,49.98,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",81.46,2,1
Teamwork Skills,"Hard to follow, needs better structure.",83.43,4,-1
Teamwork Skills,Loved the depth and historical insights!,60.19,2,1
Teamwork Skills,The course is very informative and the instructor is great.,50.65,3,1
Teamwork Skills,The course is very informative and the instructor is great.,49.57,1,1
Teamwork Skills,Excellent content but too fast-paced.,66.23,1,1
Teamwork Skills,Loved the depth and historical insights!,94.24,3,1
Teamwork Skills,"Neutral feeling, nothing special.",94.93,5,0
Teamwork Skills,The course is very informative and the instructor is great.,50.59,2,1
Teamwork Skills,"Hard to follow, needs better structure.",81.91,3,-1
Teamwork Skills,Excellent content but too fast-paced.,80.32,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,97.07,5,-1
Teamwork Skills,The quizzes were unclear and frustrating.,73.67,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,51.83,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,57.24,5,-1
Teamwork Skills,Excellent content but too fast-paced.,60.46,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,74.29,2,-1
Teamwork Skills,Loved the depth and historical insights!,60.77,3,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",81.73,5,-1
Teamwork Skills,Loved the depth and historical insights!,87.68,4,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",60.18,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,57.82,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,46,5,-1
Teamwork Skills,A good mix of lectures and assignments.,41,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,77.9,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",65.23,2,1
Teamwork Skills,"Brilliant explanations, very engaging!",74.71,5,1
Teamwork Skills,A good mix of lectures and assignments.,78.05,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,66.56,4,1
Teamwork Skills,"Neutral feeling, nothing special.",43.05,4,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,86.99,5,-1
Teamwork Skills,Loved the depth and historical insights!,66.06,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",63.24,1,-1
Teamwork Skills,Excellent content but too fast-paced.,88.56,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",92.94,1,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,87.94,5,-1
Teamwork Skills,A good mix of lectures and assignments.,65.87,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,53.26,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,41.51,2,1
Teamwork Skills,Excellent content but too fast-paced.,71.4,1,1
Teamwork Skills,A good mix of lectures and assignments.,96.7,1,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,50.92,4,-1
Teamwork Skills,Loved the depth and historical insights!,44.99,3,1
Teamwork Skills,A good mix of lectures and assignments.,66.07,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",66.93,1,0
Teamwork Skills,Excellent content but too fast-paced.,74.35,5,1
Teamwork Skills,"Hard to follow, needs better structure.",66.33,3,-1
Teamwork Skills,"Neutral feeling, nothing special.",77.79,3,0
Teamwork Skills,"Brilliant explanations, very engaging!",57.92,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,47.67,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,44.61,5,-1
Teamwork Skills,A good mix of lectures and assignments.,94.76,3,-1
Teamwork Skills,A good mix of lectures and assignments.,79.8,3,-1
Teamwork Skills,Loved the depth and historical insights!,76.2,1,1
Teamwork Skills,Excellent content but too fast-paced.,65.86,5,1
Teamwork Skills,A good mix of lectures and assignments.,61.79,5,-1
Teamwork Skills,"Hard to follow, needs better structure.",46.62,2,-1
Teamwork Skills,Loved the depth and historical insights!,54.67,1,1
Teamwork Skills,Excellent content but too fast-paced.,44.65,3,1
Teamwork Skills,The quizzes were unclear and frustrating.,42.38,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",81.43,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",76.85,3,-1
Teamwork Skills,"Neutral feeling, nothing special.",65.59,3,0
Teamwork Skills,The course is very informative and the instructor is great.,90.84,5,1
Teamwork Skills,"Hard to follow, needs better structure.",92.27,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,66,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,55.41,2,1
Teamwork Skills,"Neutral feeling, nothing special.",93.47,4,0
Teamwork Skills,"Neutral feeling, nothing special.",99.67,2,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,41.19,1,-1
Teamwork Skills,Loved the depth and historical insights!,67.42,5,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",48.17,4,-1
Teamwork Skills,Excellent content but too fast-paced.,74.64,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",71.77,4,1
Teamwork Skills,The course is very informative and the instructor is great.,68.77,3,1
Teamwork Skills,A good mix of lectures and assignments.,57.88,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",92.01,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,57.99,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",92.21,5,1
Teamwork Skills,The course is very informative and the instructor is great.,98.29,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,74.85,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",46.24,2,1
Teamwork Skills,Loved the depth and historical insights!,78.33,3,1
Teamwork Skills,A good mix of lectures and assignments.,43.16,1,-1
Teamwork Skills,Loved the depth and historical insights!,51.91,1,1
Teamwork Skills,"Neutral feeling, nothing special.",41.1,2,0
Teamwork Skills,Excellent content but too fast-paced.,90.93,4,1
Teamwork Skills,Loved the depth and historical insights!,75.53,5,1
Teamwork Skills,Loved the depth and historical insights!,59.04,3,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",44.65,5,-1
Teamwork Skills,"Hard to follow, needs better structure.",59.64,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,79.5,3,1
Teamwork Skills,Loved the depth and historical insights!,57.41,1,1
Teamwork Skills,"Neutral feeling, nothing special.",81.6,4,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,48.72,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",53.15,3,-1
Teamwork Skills,The course is very informative and the instructor is great.,70.96,1,1
Teamwork Skills,Excellent content but too fast-paced.,97.75,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",64.49,2,1
Teamwork Skills,"Brilliant explanations, very engaging!",72.35,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,58.63,5,-1
Teamwork Skills,Loved the depth and historical insights!,73.89,4,1
Teamwork Skills,"Hard to follow, needs better structure.",64.4,3,-1
Teamwork Skills,The course is very informative and the instructor is great.,95.25,3,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",91.03,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",58.22,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",94.83,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,51.08,1,-1
Teamwork Skills,Loved the depth and historical insights!,63.99,1,1
Teamwork Skills,"Hard to follow, needs better structure.",44.45,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",88.89,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,76.89,3,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",49.27,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",68.6,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,65,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,53.6,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",68.97,5,-1
Teamwork Skills,Excellent content but too fast-paced.,89.49,1,1
Teamwork Skills,The course is very informative and the instructor is great.,94.93,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,83.42,4,-1
Teamwork Skills,The quizzes were unclear and frustrating.,76.03,3,-1
Teamwork Skills,Loved the depth and historical insights!,74.44,1,1
Teamwork Skills,Excellent content but too fast-paced.,59.29,1,1
Teamwork Skills,Loved the depth and historical insights!,82.83,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",48.67,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",67.37,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",83.99,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",79.1,5,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,68.33,2,-1
Teamwork Skills,Excellent content but too fast-paced.,69.8,2,1
Teamwork Skills,The quizzes were unclear and frustrating.,86.15,5,-1
Teamwork Skills,A good mix of lectures and assignments.,83.02,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",85.19,4,-1
Teamwork Skills,Loved the depth and historical insights!,91.16,3,1
Teamwork Skills,The course is very informative and the instructor is great.,70.47,1,1
Teamwork Skills,The course is very informative and the instructor is great.,72.28,2,1
Teamwork Skills,Excellent content but too fast-paced.,73.33,2,1
Teamwork Skills,"Neutral feeling, nothing special.",68.25,4,0
Teamwork Skills,A good mix of lectures and assignments.,41.87,2,-1
Teamwork Skills,Excellent content but too fast-paced.,98.4,2,1
Teamwork Skills,"Hard to follow, needs better structure.",50.01,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",61.86,1,0
Teamwork Skills,The course is very informative and the instructor is great.,58.51,5,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",99.56,2,-1
Teamwork Skills,Loved the depth and historical insights!,66.32,5,1
Teamwork Skills,The course is very informative and the instructor is great.,52.61,4,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",89.54,5,-1
Teamwork Skills,A good mix of lectures and assignments.,75.05,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",98.68,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,88.76,1,1
Teamwork Skills,"Neutral feeling, nothing special.",58.39,1,0
Teamwork Skills,"Too theoretical, lacked real-world examples.",93.9,5,-1
Teamwork Skills,Excellent content but too fast-paced.,97.81,3,1
Teamwork Skills,Loved the depth and historical insights!,51.4,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,63.87,3,-1
Teamwork Skills,Loved the depth and historical insights!,89.25,3,1
Teamwork Skills,"Hard to follow, needs better structure.",57.78,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",77.72,2,0
Teamwork Skills,The quizzes were unclear and frustrating.,76.65,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,69.97,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,64.4,1,1
Teamwork Skills,Loved the depth and historical insights!,88.52,3,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",57.14,5,-1
Teamwork Skills,Excellent content but too fast-paced.,97.4,3,1
Teamwork Skills,The course is very informative and the instructor is great.,91.53,4,1
Teamwork Skills,The course is very informative and the instructor is great.,87.75,2,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",48.68,1,-1
Teamwork Skills,A good mix of lectures and assignments.,81.31,1,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",66,2,-1
Teamwork Skills,A good mix of lectures and assignments.,85.45,1,-1
Teamwork Skills,A good mix of lectures and assignments.,52.59,1,-1
Teamwork Skills,The course is very informative and the instructor is great.,92.23,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,63.99,1,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",51.3,3,-1
Teamwork Skills,A good mix of lectures and assignments.,95.16,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,82.99,4,1
Teamwork Skills,"Hard to follow, needs better structure.",52.32,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,51.57,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",58.34,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,43.28,4,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",71.22,1,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",92.4,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",71.77,4,0
Teamwork Skills,Excellent content but too fast-paced.,83.82,4,1
Teamwork Skills,"Hard to follow, needs better structure.",48.83,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,60.27,5,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,98.24,1,-1
Teamwork Skills,Loved the depth and historical insights!,79.31,5,1
Teamwork Skills,"Brilliant explanations, very engaging!",74.8,5,1
Teamwork Skills,The course is very informative and the instructor is great.,93.09,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",92.28,5,1
Teamwork Skills,"Neutral feeling, nothing special.",68.57,4,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,88.11,5,-1
Teamwork Skills,A good mix of lectures and assignments.,41.77,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",85.9,1,-1
Teamwork Skills,"Neutral feeling, nothing special.",63.96,3,0
Teamwork Skills,Loved the depth and historical insights!,44.23,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",58.18,4,1
Teamwork Skills,The course is very informative and the instructor is great.,98.05,2,1
Teamwork Skills,A good mix of lectures and assignments.,57.03,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",78.8,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",94.13,5,1
Teamwork Skills,A good mix of lectures and assignments.,80.57,1,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",63.59,5,-1
Teamwork Skills,A good mix of lectures and assignments.,45.59,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,69.83,4,-1
Teamwork Skills,The quizzes were unclear and frustrating.,56.59,3,-1
Teamwork Skills,Excellent content but too fast-paced.,59.87,3,1
Teamwork Skills,"Neutral feeling, nothing special.",90.94,3,0
Teamwork Skills,The quizzes were unclear and frustrating.,55.72,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",82.2,4,-1
Teamwork Skills,A good mix of lectures and assignments.,58.38,5,-1
Teamwork Skills,Excellent content but too fast-paced.,44.69,1,1
Teamwork Skills,"Neutral feeling, nothing special.",79.57,4,0
Teamwork Skills,A good mix of lectures and assignments.,53.45,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,80.25,4,1
Teamwork Skills,"Neutral feeling, nothing special.",85.55,3,0
Teamwork Skills,Loved the depth and historical insights!,85.62,3,1
Teamwork Skills,Excellent content but too fast-paced.,74.02,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,96.08,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,90.14,2,-1
Teamwork Skills,Excellent content but too fast-paced.,57.29,2,1
Teamwork Skills,Loved the depth and historical insights!,47.82,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",79.51,3,1
Teamwork Skills,"Hard to follow, needs better structure.",86.04,4,-1
Teamwork Skills,"Neutral feeling, nothing special.",61.12,4,0
Teamwork Skills,Excellent content but too fast-paced.,60.36,3,1
Teamwork Skills,"Neutral feeling, nothing special.",58.38,4,0
Teamwork Skills,Excellent content but too fast-paced.,93.69,5,1
Teamwork Skills,A good mix of lectures and assignments.,61.38,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",77.73,3,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,62.31,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",68.46,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,81.78,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",41.99,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",58.05,4,-1
Teamwork Skills,"Neutral feeling, nothing special.",73.25,2,0
Teamwork Skills,"Brilliant explanations, very engaging!",56.09,5,1
Teamwork Skills,"Hard to follow, needs better structure.",75.07,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",70.84,3,0
Teamwork Skills,"Brilliant explanations, very engaging!",52.41,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,50.12,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",64.32,1,1
Teamwork Skills,The course is very informative and the instructor is great.,41.31,4,1
Teamwork Skills,"Hard to follow, needs better structure.",65.38,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",85.01,2,1
Teamwork Skills,"Neutral feeling, nothing special.",75.98,5,0
Teamwork Skills,"Brilliant explanations, very engaging!",86.1,3,1
Teamwork Skills,Loved the depth and historical insights!,78.54,2,1
Teamwork Skills,A good mix of lectures and assignments.,54.97,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",72.38,4,-1
Teamwork Skills,Loved the depth and historical insights!,50.36,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,80.07,3,-1
Teamwork Skills,Loved the depth and historical insights!,81.03,5,1
Teamwork Skills,"Neutral feeling, nothing special.",73.25,1,0
Teamwork Skills,Loved the depth and historical insights!,77.29,4,1
Teamwork Skills,"Neutral feeling, nothing special.",94.76,2,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,69.36,4,-1
Teamwork Skills,Excellent content but too fast-paced.,85.82,4,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",60.59,4,-1
Teamwork Skills,The quizzes were unclear and frustrating.,56.08,4,-1
Teamwork Skills,The course is very informative and the instructor is great.,52.8,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",55.02,3,1
Teamwork Skills,"Neutral feeling, nothing special.",88.08,4,0
Teamwork Skills,The quizzes were unclear and frustrating.,65.78,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",52.03,5,0
Teamwork Skills,"Hard to follow, needs better structure.",59.34,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,77.17,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,60.51,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",74.82,1,0
Teamwork Skills,A good mix of lectures and assignments.,92.25,3,-1
Teamwork Skills,Loved the depth and historical insights!,80.1,3,1
Teamwork Skills,"Neutral feeling, nothing special.",50.94,3,0
Teamwork Skills,The course is very informative and the instructor is great.,84,1,1
Teamwork Skills,"Hard to follow, needs better structure.",99.92,3,-1
Teamwork Skills,Excellent content but too fast-paced.,54.53,1,1
Teamwork Skills,The course is very informative and the instructor is great.,69.82,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,99.72,3,-1
Teamwork Skills,A good mix of lectures and assignments.,61.3,1,-1
Teamwork Skills,A good mix of lectures and assignments.,66.47,5,-1
Teamwork Skills,The quizzes were unclear and frustrating.,88.53,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,44.49,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",82.26,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",76.85,4,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",83.51,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,98.1,5,-1
Teamwork Skills,A good mix of lectures and assignments.,86.23,3,-1
Teamwork Skills,Excellent content but too fast-paced.,55.51,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,75.21,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",40.41,2,1
Teamwork Skills,"Hard to follow, needs better structure.",48.01,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,83.74,5,1
Teamwork Skills,"Neutral feeling, nothing special.",53.68,2,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,55.34,5,-1
Teamwork Skills,"Hard to follow, needs better structure.",65.44,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",74.83,2,1
Teamwork Skills,Excellent content but too fast-paced.,80.52,1,1
Teamwork Skills,"Brilliant explanations, very engaging!",60.79,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,91.88,4,-1
